"gene","distance","pval"
"112434at32523",96.6241588861066,0.999889953281243
"112465at32523",305.115331289634,3.55958338440418e-12
"11278at32523",122.305974785212,0.967784788144359
"112833at32523",20.4434223755446,1
"112843at32523",28.8424526612487,1
"112844at32523",18.8451860229622,1
"112998at32523",185.260471248999,0.0386971013345561
"11302at32523",41.5605350845034,1
"113035at32523",17.6692316141883,1
"113062at32523",1307.17080148031,2.66503103948018e-182
"113162at32523",90.537642039198,0.999985479854801
"113181at32523",74.8895969238693,0.999999985326205
"113182at32523",24.0853538485946,1
"113206at32523",16.1339500391244,1
"113306at32523",66.3103511697353,0.999999999911971
"113548at32523",17.0167265912639,1
"113557at32523",17.4011958097787,1
"113562at32523",52.5829107874618,0.999999999999999
"113563at32523",5.84600720024034,1
"113567at32523",69.7569140819448,0.999999999212374
"113607at32523",1023.2538551421,1.15902988129889e-128
"113678at32523",14.6522792162376,1
"113787at32523",138.456460636207,0.794140758934845
"113921at32523",221.953265383815,0.000227704976610236
"113971at32523",433.07738166905,1.38565262419749e-28
"113987at32523",254.708225175259,4.61466486045363e-07
"114091at32523",211.994259510293,0.00113182899072295
"114099at32523",114.193293068567,0.991820885961726
"114228at32523",14.3865243006779,1
"114246at32523",43.5170533185683,1
"114354at32523",8.44375358599777,1
"114384at32523",185.709197796273,0.0368407036094375
"114393at32523",181.942617503076,0.0550266436175815
"114439at32523",14.3701238629739,1
"114448at32523",13.9943051790066,1
"114451at32523",89.124269795919,0.999991342852936
"114457at32523",12.9457010142322,1
"11446at32523",153.115739945512,0.482159243157783
"114567at32523",65.6452898353252,0.999999999943637
"114654at32523",322.206395103178,4.03805682510906e-14
"114659at32523",186.61452946503,0.0333249136883643
"114689at32523",61.1562373047398,0.999999999997752
"114733at32523",85.9513063143314,0.999997471437161
"114777at32523",22.0526086289209,1
"114783at32523",23.2035934591831,1
"114808at32523",60.8205847471735,0.999999999998261
"114923at32523",11.4401848362929,1
"115074at32523",46.5784104243448,1
"115119at32523",30.587678673518,1
"115135at32523",32.6513726422327,1
"115212at32523",68.6797016539212,0.999999999594574
"11525at32523",134.461566622883,0.857094996764987
"115278at32523",18.8970648798922,1
"115292at32523",33.1450036198768,1
"115348at32523",17.9864480414021,1
"115359at32523",29.2121084908553,1
"115468at32523",202.641143535866,0.00445325995178332
"115484at32523",32.1007253487266,1
"115499at32523",386.528688932795,3.54287638760845e-22
"115587at32523",177.252162372906,0.0874064436462229
"115644at32523",73.0135688235062,0.999999994735053
"115678at32523",46.2223742720692,1
"115729at32523",65.3350643445519,0.999999999954342
"115764at32523",84.9154019941798,0.999998344670722
"115831at32523",11.3664470790018,1
"116004at32523",69.9190892300244,0.999999999130934
"116031at32523",9.39855127766788,1
"116059at32523",42.075575874292,1
"116128at32523",124.831478843091,0.953769962086682
"116132at32523",1824.88085459586,8.5262413404849e-284
"116183at32523",7.73226766108408,1
"116192at32523",367.70817410428,1.03166770744279e-19
"116216at32523",167.601995127558,0.198385888099782
"116236at32523",15.5452695715908,1
"116298at32523",144.24030409071,0.68165792738816
"116407at32523",199.106708308584,0.00720611963636981
"116463at32523",44.686866589993,1
"116464at32523",23.9970084246273,1
"116517at32523",83.0840950241093,0.999999238566681
"116561at32523",447.572577014256,1.16478517966562e-30
"116569at32523",88.5321576496102,0.999993067954181
"116580at32523",361.402427886289,6.61903569105785e-19
"116598at32523",16.2445955216537,1
"116657at32523",175.73405583527,0.100627722147667
"116676at32523",211.542802934951,0.00121295723400538
"116722at32523",64.3227205035254,0.999999999977312
"116780at32523",19.6509009560989,1
"116784at32523",128.184660885159,0.928514838012304
"116885at32523",61.1079959646787,0.999999999997834
"117055at32523",84.2873947689928,0.999998726556024
"117071at32523",33.0806052228308,1
"117158at32523",329.693482408871,5.31254632881284e-15
"117316at32523",83.034356276494,0.999999254833627
"117333at32523",35.5570967539666,1
"117352at32523",8.48403690405788,1
"117356at32523",47.1103894708306,1
"117499at32523",86.0729841581084,0.999997344347142
"1174at32523",17.9170564774469,1
"11754at32523",12.9814162651769,1
"117562at32523",46.6694677081591,1
"117571at32523",111.485161000367,0.995213846848811
"117710at32523",34.9955758144175,1
"117717at32523",187.456991004107,0.0303149977268764
"11773at32523",104.013748365985,0.999132762442541
"118030at32523",307.512981604522,1.9242453206748e-12
"118055at32523",30.0473062759626,1
"118167at32523",19.7961951193799,1
"118231at32523",530.626336713157,3.80169271145782e-43
"118239at32523",105.192855632717,0.998837045631499
"118292at32523",12.2765433659478,1
"118318at32523",140.943601223409,0.748514882664698
"118322at32523",111.063289589046,0.995613850453875
"118504at32523",155.860552515345,0.420512514555128
"11855at32523",15.3968251194599,1
"118610at32523",28.0500235372574,1
"118640at32523",19.2346171626937,1
"118658at32523",65.32886346249,0.999999999954534
"118790at32523",284.588310632184,5.69277254763339e-10
"118813at32523",5.07578333795979,1
"118839at32523",651.009873064036,1.2968367671857e-62
"118895at32523",138.995120340908,0.7846532578664
"118901at32523",168.772684035637,0.181351810610734
"118907at32523",35.6031217763504,1
"118915at32523",14.3416776662995,1
"118955at32523",33.3795265794312,1
"118979at32523",543.791709995735,3.31630363296709e-45
"11900at32523",98.1168172544709,0.99982741813577
"119090at32523",14.8858228385182,1
"119112at32523",179.353881249665,0.0714024978101681
"119144at32523",1782.92920180194,1.90012512107136e-275
"119217at32523",54.1725791026254,0.999999999999994
"119258at32523",173.258736357,0.12541486978374
"119260at32523",30.2740467669155,1
"119267at32523",59.7357713312586,0.999999999999253
"119364at32523",131.587768657409,0.89393687339142
"119371at32523",12.5377138564297,1
"119417at32523",55.247589108504,0.999999999999983
"119436at32523",36.8258537457707,1
"119446at32523",60.9762928604811,0.999999999998041
"119509at32523",77.5673345366625,0.999999941602279
"119513at32523",19.9036510527661,1
"119568at32523",99.7827041222216,0.999720568840531
"119571at32523",32.1630855869402,1
"119577at32523",24.2643980280578,1
"119666at32523",226.310840824796,0.000107997677746307
"119720at32523",16.12721291561,1
"119840at32523",113.421830381032,0.992949023854904
"119863at32523",126.850575668867,0.939546950090315
"119909at32523",630.995369492208,2.74934922429931e-59
"11992at32523",78.1214934585745,0.999999923166337
"119977at32523",133.864034745388,0.865344033795416
"119988at32523",8.41730490063447,1
"120023at32523",49.5311023297775,1
"12002at32523",81.4015274108705,0.999999638791458
"120146at32523",35.4420378409318,1
"120186at32523",622.237662568557,7.66606060937596e-58
"120192at32523",17.6319018973758,1
"120234at32523",38.0383473183727,1
"120245at32523",29.5952668777616,1
"120253at32523",39.5186375333739,1
"120257at32523",95.2989970216138,0.999927285083571
"120363at32523",9.84666044564558,1
"120495at32523",419.88969273319,9.96649704834653e-27
"120510at32523",11.9895088334875,1
"120528at32523",15.1005171205269,1
"120535at32523",37.2180600653971,1
"120577at32523",59.788505876468,0.999999999999222
"120594at32523",136.708472088829,0.823329205924836
"120928at32523",17.670590599298,1
"121011at32523",76.4251284425384,0.999999967229796
"121108at32523",110.857144484169,0.995798573222458
"121120at32523",72.7374932864138,0.999999995491026
"121184at32523",1562.4682955965,6.7464101229101e-232
"121201at32523",102.489389854099,0.999414821274833
"121264at32523",5.10787306415049,1
"121275at32523",31.650441275262,1
"121285at32523",45.4972926356226,1
"121468at32523",539.080248344043,1.81907139851545e-44
"121471at32523",5.21376054707271,1
"121474at32523",36.9164817608171,1
"121481at32523",10.9168225053766,1
"121499at32523",177.904611168665,0.0821611655439879
"121512at32523",87.3966733016367,0.999995515859544
"121526at32523",217.70268423943,0.00045946534031644
"121589at32523",35.583328505267,1
"121708at32523",82.1971965417648,0.999999484029349
"12176at32523",179.110130631311,0.0731282982717942
"121793at32523",8.82630393186085,1
"121983at32523",33.7030516958974,1
"121993at32523",60.5750453765384,0.999999999998561
"122011at32523",8.58725327380394,1
"122018at32523",12.6025279138266,1
"122044at32523",44.4618222210541,1
"122093at32523",167.742414474924,0.19628896504367
"122167at32523",78.7999803662538,0.9999998930473
"122221at32523",62.0683939096534,0.999999999995537
"122335at32523",9.31611875808191,1
"122349at32523",138.955356249169,0.78536133134181
"122359at32523",5.48226913972045,1
"122544at32523",181.003690640728,0.0605671477548566
"122566at32523",26.9024798725396,1
"12263at32523",53.1553182031445,0.999999999999998
"122656at32523",35.0239748533128,1
"122695at32523",48.4841542927572,1
"122749at32523",152.193442338147,0.50321130813807
"122907at32523",6.23416699702512,1
"122928at32523",17.1819926554702,1
"122940at32523",53.6441675065818,0.999999999999996
"122941at32523",83.3742602403546,0.999999136800346
"122950at32523",89.2931842479373,0.999990781869116
"122960at32523",5.97918979549577,1
"122967at32523",90.5549493584541,0.999985389283605
"122969at32523",37.114155375488,1
"12302at32523",4.38700523219574,1
"123057at32523",13.4411161997219,1
"123090at32523",137.752995089307,0.806185920973871
"123135at32523",17.8722286644017,1
"123139at32523",32.4943351866605,1
"12314at32523",493.488156153217,1.89786645484414e-37
"123289at32523",5.07312618925984,1
"123480at32523",547.472593180048,8.73886173558285e-46
"12350at32523",3.05583357825988,1
"123644at32523",32.2135220804305,1
"123648at32523",16.7826239089329,1
"12370at32523",192.582555017712,0.0165847415298481
"123728at32523",11.6543371293356,1
"123751at32523",566.465125357128,8.51247988316371e-49
"123811at32523",43.5063126788436,1
"123902at32523",24.2190840261433,1
"123907at32523",38.9510211400002,1
"123919at32523",32.0872502055015,1
"123927at32523",14.0182892742671,1
"123938at32523",10.2066538164305,1
"124004at32523",283.112834026684,8.08532204278676e-10
"124036at32523",282.33480122068,9.72080840889507e-10
"124056at32523",48.1972900093173,1
"1240at32523",487.14746033794,1.71221530665178e-36
"124180at32523",399.974865872063,5.51797685840915e-24
"124185at32523",53.9431624826691,0.999999999999995
"124255at32523",15.5474935395765,1
"124263at32523",136.542268750802,0.825973654263231
"124289at32523",325.803118568162,1.53146033801221e-14
"124297at32523",269.986719195548,1.67761329601135e-08
"124314at32523",89.1985500019326,0.999991100198007
"124451at32523",10.7526806188776,1
"124465at32523",17.3804783315659,1
"124505at32523",40.2874338952903,1
"124555at32523",162.065941040051,0.292427504529472
"124589at32523",119.168204063078,0.980276972615642
"124648at32523",47.1752807945086,1
"124651at32523",10.7348601493709,1
"124683at32523",1069.33400107249,3.15515724525073e-137
"124770at32523",65.1793685333935,0.999999999958948
"12479at32523",19.7128103738037,1
"124887at32523",406.19691944168,7.81458193897249e-25
"124988at32523",350.580035190988,1.52536417237579e-17
"125055at32523",3.25560580311338,1
"125111at32523",37.9529654619402,1
"125113at32523",148.24292241128,0.593513499749871
"125206at32523",13.4033005753931,1
"125210at32523",23.0940706607007,1
"125224at32523",130.753788780137,0.903299581168886
"125310at32523",123.029067777194,0.964167824226977
"125390at32523",21.5725603170992,1
"125671at32523",23.9500138499635,1
"125685at32523",22.7558076493642,1
"125701at32523",318.606017527863,1.05609223710965e-13
"125782at32523",110.09395751004,0.996425124373851
"125793at32523",64.6059868757217,0.999999999972356
"125910at32523",12.8156829961264,1
"126074at32523",81.3259667585845,0.999999650948765
"126133at32523",54.5608533089348,0.999999999999991
"126373at32523",13.976928062289,1
"126395at32523",871.254701166092,6.46758571985052e-101
"126407at32523",11.9190353176381,1
"126505at32523",149.830187146911,0.557361907220767
"126597at32523",654.115605059847,3.92574286185168e-63
"126689at32523",42.4438129857726,1
"126721at32523",12.381945233366,1
"126941at32523",7.1273494698356,1
"126946at32523",132.984135704123,0.876927752009529
"126992at32523",891.713991015509,1.33988390114221e-104
"127099at32523",41.7970754084883,1
"127100at32523",72.9103517919727,0.999999995030856
"127141at32523",13.0700958992501,1
"127149at32523",21.2472832200454,1
"127170at32523",66.1861891890045,0.999999999918954
"127181at32523",4.68743497610227,1
"127183at32523",30.2482941142394,1
"127304at32523",26.6902657944855,1
"127324at32523",40.005363867583,1
"127447at32523",15.1877348770287,1
"127505at32523",138.601857639911,0.791602174627187
"127508at32523",164.098398155862,0.25538853061747
"127797at32523",77.9564521243236,0.999999929166588
"127883at32523",13.1337981567554,1
"127900at32523",11.4392226783224,1
"128019at32523",42.5808216656975,1
"128067at32523",180.74864087723,0.0621486230297955
"128087at32523",214.768344995179,0.000734724976197419
"128093at32523",3.90755437507191,1
"128177at32523",22.4896314731476,1
"128219at32523",26.7750785386411,1
"128317at32523",11.3543870815519,1
"128346at32523",32.4926110292516,1
"128422at32523",1928.82735894293,1.49074276131863e-304
"128486at32523",221.868732342767,0.000230963877075053
"128643at32523",196.688767056828,0.00989741604778934
"128696at32523",6.38359608664143,1
"128718at32523",201.490424330644,0.00522042015948141
"128719at32523",82.501017280884,0.999999409871829
"128737at32523",28.7500533255005,1
"128741at32523",136.622148869214,0.824705573805051
"128806at32523",18.6629979949891,1
"128883at32523",33.6589836921683,1
"128891at32523",57.2591185382084,0.999999999999902
"129099at32523",42.2362295043306,1
"129141at32523",10.1320764186765,1
"129250at32523",264.112007508787,6.17451824986923e-08
"129376at32523",159.219873207934,0.348691798481884
"129406at32523",103.467639655148,0.999245372599882
"129418at32523",33.2216659723694,1
"129460at32523",340.313882950355,2.80418595203529e-16
"129465at32523",48.5173948044904,1
"129649at32523",24.2960934830311,1
"129664at32523",30.7047026566871,1
"129665at32523",37.5675373065981,1
"129777at32523",18.1330986115361,1
"129800at32523",27.0205542996195,1
"129874at32523",469.53482943508,7.20943962741635e-34
"129956at32523",48.8890116711188,1
"129996at32523",14.0215558797436,1
"130080at32523",24.3719394455661,1
"130148at32523",254.23629669296,5.09202226431597e-07
"130200at32523",28.4455996025298,1
"130217at32523",49.7477043363029,1
"130225at32523",129.339001425213,0.917849907151879
"130229at32523",13.9596966164326,1
"130233at32523",17.6790116533555,1
"130319at32523",17.67228125488,1
"13033at32523",395.047097402819,2.56193444922399e-23
"130390at32523",34.6815512725971,1
"130393at32523",452.625253379166,2.16144178148685e-31
"130399at32523",68.4370776860546,0.999999999651789
"130462at32523",542.000864986456,6.33744488038477e-45
"130466at32523",70.0168925903372,0.999999999077985
"130482at32523",25.2614044108512,1
"130600at32523",7.54289859636926,1
"130632at32523",78.0370978906377,0.999999926292439
"130721at32523",20.5461624301762,1
"130802at32523",37.1991364198946,1
"130932at32523",162.604663954715,0.282340215894962
"130936at32523",209.624913612342,0.00162205962668675
"131044at32523",8.96107519775776,1
"131134at32523",58.2742116901969,0.99999999999977
"131366at32523",163.739670560716,0.26172162021907
"131408at32523",21.1829537627844,1
"131464at32523",15.1448400828671,1
"131584at32523",141.062675028562,0.746218485305361
"131624at32523",12.6702417339691,1
"131697at32523",143.756691793601,0.691856399967761
"13169at32523",6.10868066206766,1
"131824at32523",44.6251651942373,1
"131843at32523",5.08903160212207,1
"132033at32523",162.503676503028,0.284216663223242
"132085at32523",11.9643119018577,1
"132121at32523",19.3987948430845,1
"132150at32523",51.7882860756585,0.999999999999999
"132310at32523",501.920077367538,9.99218480447442e-39
"132319at32523",11.3674040224448,1
"132408at32523",149.709683604063,0.560118244116883
"132426at32523",206.699428207085,0.00249954280732344
"132493at32523",42.6191194425461,1
"132496at32523",32.344034552267,1
"132580at32523",92.607722429222,0.999970031293602
"132586at32523",66.0688745843409,0.999999999925061
"132590at32523",146.300020631203,0.637013347488009
"132719at32523",535.730988870754,6.07887053349687e-44
"132813at32523",40.8450274727458,1
"132836at32523",10.6436624930623,1
"132854at32523",102.948182373054,0.999340147973297
"132999at32523",22.4304773656275,1
"133001at32523",15.1615618946977,1
"133131at32523",153.992962678847,0.462259188123589
"133132at32523",18.8538676340127,1
"133170at32523",83.3406915234833,0.999999149197072
"133235at32523",23.5134741757551,1
"133248at32523",191.014139156493,0.0200447674491898
"133266at32523",14.0515148632432,1
"133315at32523",18.8311122480311,1
"133368at32523",246.137683089022,2.6521111508817e-06
"133380at32523",405.15736691328,1.0845833183735e-24
"133426at32523",1542.65634962357,5.16838259255083e-228
"133600at32523",83.2586762508697,0.999999178783413
"133621at32523",121.096668344421,0.973184547477145
"133626at32523",77.238399905858,0.999999950469072
"133706at32523",217.57921293991,0.000468749823013658
"133742at32523",47.8353959763414,1
"133765at32523",42.3668374735142,1
"133800at32523",8.97137905114064,1
"133898at32523",55.8401182502369,0.999999999999971
"133989at32523",21.9957506810212,1
"134031at32523",9.90925721276784,1
"134044at32523",35.8664683469067,1
"134124at32523",160.980547260286,0.313314078793743
"134141at32523",39.359196037605,1
"134159at32523",70.5529755657264,0.999999998728292
"134350at32523",25.0238589134682,1
"134360at32523",17.1130324595021,1
"134376at32523",47.6590672811805,1
"134415at32523",12.5245602556434,1
"134419at32523",76.9062089630981,0.999999958116395
"134448at32523",41.3354592230774,1
"134484at32523",23.5173257577668,1
"134608at32523",55.9918971179925,0.999999999999967
"134629at32523",23.8305949801148,1
"134671at32523",51.1595136470657,1
"134746at32523",106.030497865802,0.998575572633702
"134798at32523",951.537297719761,1.82063210650989e-115
"134811at32523",33.915918964993,1
"134965at32523",78.4782013335038,0.999999908509683
"134992at32523",38.4366942616075,1
"134999at32523",11.1817422203189,1
"135004at32523",63.5713297452171,0.999999999986662
"135005at32523",364.333618603432,2.79729537649345e-19
"135019at32523",39.0357607440064,1
"135026at32523",83.4633255680705,0.999999103079723
"135046at32523",15.2652960293372,1
"135073at32523",36.3645086086609,1
"135079at32523",8.8996477575465,1
"135094at32523",40.1349359649128,1
"135116at32523",297.396459544098,2.50031045571271e-11
"135131at32523",1490.16346724515,9.51773075939123e-218
"135233at32523",23.2033830577979,1
"135243at32523",689.412012225782,4.42673770533398e-69
"135286at32523",16.2299681974726,1
"135387at32523",1094.85450407627,5.35809090960204e-142
"135414at32523",77.0199999938439,0.999999955632866
"135451at32523",55.7668251758847,0.999999999999973
"135502at32523",61.7609534615081,0.999999999996451
"135504at32523",23.3207328291262,1
"13552at32523",73.1855598109823,0.999999994204475
"135534at32523",60.8783555368172,0.999999999998182
"135540at32523",35.7897803992117,1
"135651at32523",121.263431050932,0.972486087290519
"135697at32523",24.9789904906351,1
"135698at32523",11.8144016414162,1
"135809at32523",20.6118335316511,1
"135990at32523",617.962586221237,3.87071273375161e-57
"136001at32523",80.6946167318551,0.999999738458582
"136046at32523",23.6401974967903,1
"136073at32523",166.769994434301,0.211110214122354
"136173at32523",101.473532068371,0.999553828132804
"136252at32523",38.2624589451784,1
"136320at32523",94.8470958436433,0.999937073627465
"136341at32523",4.71859741497164,1
"136697at32523",42.2198908730213,1
"136705at32523",19.3160985748985,1
"136715at32523",34.0211731938132,1
"13671at32523",10.8132490088647,1
"136752at32523",25.9837143511216,1
