"gene","distance","pval"
"169366at32523",60.9767299712042,0.99999999999804
"169435at32523",96.8565342534746,0.999881831756942
"169495at32523",109.068889553417,0.997138056227638
"169507at32523",50.7292910115737,1
"169526at32523",27.0552855608762,1
"1696at32523",24.6423169933756,1
"169719at32523",880.771467237977,1.25731255207227e-102
"16978at32523",195.674305835143,0.0112738535015329
"169850at32523",68.5339147764317,0.999999999629949
"169930at32523",12.8447269988917,1
"170019at32523",10.6526926434812,1
"170076at32523",24.0900791395903,1
"170079at32523",50.6869263183983,1
"170080at32523",58.5080803834795,0.999999999999722
"170095at32523",67.6209656614703,0.999999999792727
"17009at32523",66.0317668707777,0.999999999926899
"170201at32523",18.7208211416065,1
"170246at32523",120.202973068289,0.976689909870539
"170296at32523",43.7137459188352,1
"170322at32523",125.622884833681,0.948535480354727
"170380at32523",49.78566913451,1
"170550at32523",66.7433749192538,0.999999999882806
"17056at32523",40.4691220745686,1
"170646at32523",22.8337835709307,1
"170680at32523",219.263066374788,0.000356148078615968
"170856at32523",30.1298492790319,1
"170858at32523",32.3460719707801,1
"171060at32523",217.331375768455,0.000487923634732292
"171087at32523",131.594759340108,0.893855892284642
"171096at32523",15.0505863769651,1
"171134at32523",133.938314994936,0.864335419713021
"171155at32523",33.8326529520898,1
"171298at32523",128.267673093337,0.927783155028035
"171311at32523",424.004665815757,2.64516903001481e-27
"171347at32523",30.1236862014773,1
"171348at32523",21.0190660627591,1
"171423at32523",295.971953859589,3.56400594447459e-11
"171475at32523",528.29971249229,8.74704257267222e-43
"171521at32523",105.617397106215,0.998710402947545
"171587at32523",114.243745741247,0.991742062122525
"171612at32523",28.1417705963884,1
"171639at32523",93.7317245146216,0.999956279228458
"171646at32523",86.5208527064904,0.999996823114825
"171656at32523",41.0733100494602,1
"17185at32523",58.3381830797847,0.999999999999758
"172011at32523",43.9332799691779,1
"172050at32523",27.1167790440796,1
"17218at32523",196.051884527493,0.0107426891450361
"172222at32523",831.09888834916,9.72027777528854e-94
"172234at32523",69.9456191623276,0.999999999116866
"172287at32523",10.4290815743931,1
"172434at32523",690.877699788895,2.49570744421065e-69
"17252at32523",86.6602916951986,0.999996642206886
"172569at32523",8.6770072575511,1
"172613at32523",21.2620079985554,1
"172636at32523",106.148812316006,0.998534723111769
"172637at32523",341.410857890297,2.06088099506623e-16
"172732at32523",294.881128479039,4.67012813632317e-11
"172821at32523",34.258346245856,1
"172839at32523",16.7934099769016,1
"172934at32523",54.9003789247424,0.999999999999987
"172939at32523",25.2808999676212,1
"173014at32523",93.5079562454742,0.999959410804986
"173021at32523",30.0347778629303,1
"173082at32523",64.0329782777501,0.999999999981491
"173099at32523",303.545259108981,5.31220853525626e-12
"173105at32523",52.1190387760845,0.999999999999999
"173139at32523",26.8805658806743,1
"173181at32523",28.9947861924535,1
"173329at32523",65.0636070169441,0.99999999996208
"173550at32523",48.2352811897628,1
"173575at32523",95.26505263479,0.999928066298794
"173582at32523",127.08189974733,0.937730511168094
"173591at32523",34.3928066041162,1
"173598at32523",93.764888262982,0.999955796592866
"17363at32523",113.03020686163,0.993469084571186
"173655at32523",249.703155401411,1.29433461358063e-06
"173656at32523",97.3200942654747,0.999863970107248
"173705at32523",142.576904119661,0.716203677278153
"173747at32523",128.571873788895,0.925055587548831
"173797at32523",37.3377350849212,1
"173815at32523",296.970688629811,2.78024213283943e-11
"173832at32523",259.344722351624,1.73198908380357e-07
"173903at32523",82.4448622891353,0.999999424294436
"173918at32523",135.476563632366,0.842375961555436
"174022at32523",43.9691492021837,1
"174027at32523",90.8954695557951,0.999983496984541
"17403at32523",7.31771130049982,1
"174211at32523",523.458275295073,4.93038735524477e-42
"174347at32523",476.311124173381,7.13526544954691e-35
"174365at32523",66.2842669183198,0.999999999913485
"174403at32523",116.67706447539,0.987098886809008
"174474at32523",71.0831225091201,0.999999998259722
"174518at32523",65.6830668548941,0.999999999942179
"174588at32523",184.323803648709,0.0428283831705477
"174589at32523",16.8342192559442,1
"174611at32523",15.2370404409862,1
"174621at32523",7.84202087263732,1
"174624at32523",313.777982423031,3.77764971451034e-13
"174649at32523",284.445781870827,5.88951945467133e-10
"174675at32523",403.796666971931,1.66447889074784e-24
"174771at32523",121.205050837071,0.972732235365728
"174781at32523",32.3649286488922,1
"174853at32523",14.9240775138538,1
"174890at32523",62.2052832290441,0.99999999999506
"174944at32523",349.612624548569,2.01241965526572e-17
"174949at32523",211.907520735076,0.00114701091960751
"174959at32523",107.853494433003,0.997819830828092
"175073at32523",116.894174473489,0.986595598550328
"175113at32523",10.7702724947393,1
"17511at32523",171.921954066321,0.140558660134242
"175128at32523",87.5449686311111,0.999995249969856
"175337at32523",41.8628058099367,1
"175395at32523",40.467544410017,1
"175462at32523",173.53616705904,0.122429457126175
"175476at32523",474.852801454095,1.17528915988729e-34
"175503at32523",33.0806404384217,1
"175561at32523",473.2284303691,2.04738016573575e-34
"175562at32523",64.4545350753897,0.999999999975123
"175597at32523",22.4041837914965,1
"175609at32523",112.841271420083,0.993708039224997
"175626at32523",30.302890606705,1
"175663at32523",283.606620846135,7.19114687221098e-10
"175768at32523",144.750249898387,0.670778388543702
"175843at32523",114.840742039299,0.990759463684646
"175870at32523",82.7687397115919,0.999999336303021
"175883at32523",19.6437518648642,1
"175897at32523",448.285289430184,9.18987636407415e-31
"17600at32523",264.478681064585,5.69803982450558e-08
"176061at32523",162.060735581085,0.292525895285005
"176101at32523",37.8548555573312,1
"176110at32523",22.8210705434743,1
"176224at32523",11.7811182786395,1
"176378at32523",108.216137335844,0.997633167558702
"176403at32523",171.309156798909,0.14792764641059
"176408at32523",11.7082319501726,1
"176412at32523",177.077676045896,0.0888529136788237
"176586at32523",13.1707058201839,1
"176589at32523",56.8564413751386,0.99999999999993
"176592at32523",59.2577526163589,0.99999999999949
"17660at32523",338.53763536627,4.60978664735912e-16
"176713at32523",28.8254031398485,1
"176734at32523",41.9746754030975,1
"176765at32523",29.3180474873365,1
"176864at32523",32.8194410052178,1
"176970at32523",14.2599739959331,1
"177065at32523",46.085865226657,1
"177088at32523",24.5032691855368,1
"177102at32523",269.487439144185,1.87659618077482e-08
"17731at32523",106.991062167644,0.998212714810002
"177343at32523",78.1424521272176,0.999999922370732
"17735at32523",171.028309979434,0.151395802960869
"177431at32523",104.896438627807,0.998918787688849
"177525at32523",32.2541575965043,1
"177538at32523",35.0182448010574,1
"177564at32523",64.7296385413678,0.99999999996988
"177588at32523",58.6095848074343,0.999999999999698
"17780at32523",30.8931054228077,1
"177848at32523",107.514414584615,0.997982535592549
"177855at32523",106.40389097812,0.998443107590593
"177858at32523",36.8836221001733,1
"177906at32523",66.1826673917542,0.999999999919145
"177909at32523",102.764224678114,0.999371058715905
"177930at32523",158.578624998385,0.361998652040199
"177934at32523",37.2207893229244,1
"177974at32523",38.2081457758317,1
"17799at32523",65.8388959932889,0.999999999935774
"178072at32523",86.8799712628968,0.999996337514728
"17816at32523",31.7737445271262,1
"178257at32523",44.2911450119617,1
"178294at32523",57.5187702325358,0.999999999999877
"178320at32523",784.772178205917,1.4874624624034e-85
"178374at32523",326.206926233484,1.37274133399147e-14
"178473at32523",27.7194738899123,1
"178490at32523",19.5936258575455,1
"178523at32523",95.2439832673569,0.99992854731424
"178611at32523",126.54052561414,0.941919604103302
"178688at32523",34.9663115755732,1
"178726at32523",36.3415294161992,1
"178745at32523",60.6980249113468,0.999999999998418
"178746at32523",8.83306566650602,1
"178785at32523",9.35083049280012,1
"178841at32523",261.874003099584,1.0050171938413e-07
"178859at32523",147.254788049838,0.615770840941914
"178941at32523",64.4280929770043,0.999999999975578
"17894at32523",221.936444615801,0.000228349944105949
"178984at32523",541.316741173052,8.11457051190115e-45
"179123at32523",40.1164090953111,1
"179178at32523",18.9952929559386,1
"179185at32523",172.281170142676,0.136364609708484
"179213at32523",230.119801495748,5.50905634308431e-05
"179224at32523",13.7610926516477,1
"179256at32523",35.1163094031366,1
"179279at32523",190.204103004731,0.0220683084422575
"179457at32523",48.8826365494118,1
"179598at32523",36.0273982319366,1
"179601at32523",55.9364476074766,0.999999999999968
"17963at32523",69.2503750556121,0.999999999422309
"179678at32523",214.9420262845,0.000714842729376426
"179750at32523",16.6077428279648,1
"179820at32523",65.1465880619408,0.99999999995986
"179841at32523",33.3566035440379,1
"179871at32523",1068.80077466953,3.96725921975143e-137
"179971at32523",22.3208964687019,1
"180133at32523",18.3977165898919,1
"180229at32523",18.7910760936463,1
"180304at32523",75.5949680148941,0.999999978693331
"180354at32523",37.1864335373578,1
"180359at32523",27.3571712126186,1
"180371at32523",29.367768509073,1
"18041at32523",20.3585440374025,1
"18042at32523",67.1258650958675,0.999999999849502
"180491at32523",1206.45507538503,4.6944695200897e-163
"180493at32523",29.3767722757637,1
"180533at32523",124.093126958562,0.95827749795877
"180550at32523",29.6752103908083,1
"180579at32523",12.1142122782124,1
"180769at32523",27.3479879590095,1
"180794at32523",690.199310409993,3.25394341477703e-69
"180829at32523",21.5728015056612,1
"18091at32523",1145.41432289288,1.68776271459216e-151
"181104at32523",157.00471177734,0.395502017722894
"181110at32523",60.0341153372102,0.999999999999056
"181153at32523",46.4227168940872,1
"18116at32523",504.412934469945,4.16758703558522e-39
"181245at32523",19.8504499131174,1
"18124at32523",336.991013385678,7.0946870730585e-16
"181336at32523",20.1317989700178,1
"181361at32523",130.293565113816,0.908215021719816
"181423at32523",53.1817590651212,0.999999999999997
"181454at32523",167.262903389067,0.203509962260104
"181546at32523",23.1457568516658,1
"181620at32523",413.381995542574,8.00339234567776e-26
"181679at32523",116.076430334836,0.98840996559703
"181736at32523",171.898101189575,0.140840430330691
"181765at32523",146.560218573035,0.631253632740925
"18178at32523",204.4348301519,0.00346121406713121
"181827at32523",302.941273872285,6.19352580842528e-12
"181890at32523",78.9238991067399,0.999999886456576
"181904at32523",1061.97430258662,7.43360703953773e-136
"181908at32523",192.396513407401,0.016965529841279
"181929at32523",527.759566331773,1.06117301721584e-42
"181994at32523",33.9962574165892,1
"182033at32523",42.4499045045648,1
"182087at32523",41.079873906256,1
"18213at32523",9.93029571383049,1
"182186at32523",184.825541192916,0.0405714512773637
"182203at32523",160.241912744673,0.32793942800088
"182210at32523",23.9168839790889,1
"182273at32523",98.8760642356054,0.999784468067684
"182302at32523",839.29891145062,3.3733447133974e-95
"182304at32523",43.5955650880377,1
"182378at32523",340.691892854839,2.52204863476041e-16
"182485at32523",174.211557577156,0.11538363881532
"182497at32523",22.7246834725488,1
"182531at32523",244.419479939906,3.72762061657559e-06
"182549at32523",861.023183008608,4.42820072056824e-99
"182590at32523",121.888747882316,0.969736970867521
"182600at32523",192.467109403367,0.0168201351154755
"182677at32523",18.4146856918738,1
"182710at32523",31.0640175701273,1
"182907at32523",17.0939842874689,1
"183201at32523",178.799428393721,0.0753764970098442
"183205at32523",28.2097164043124,1
"183328at32523",36.4056719377829,1
"183479at32523",16.3800442920176,1
"183577at32523",60.8005967935234,0.999999999998288
"183602at32523",72.2969716770447,0.999999996486983
"183646at32523",34.2376906325035,1
"18367at32523",121.128592796356,0.973051944378536
"183694at32523",147.188047141935,0.617264936759002
"183714at32523",180.471453676266,0.0639054171755887
"18382at32523",110.851790136856,0.995803280095547
"183844at32523",28.9008918232921,1
"18391at32523",138.236320389324,0.797952587062887
"183985at32523",25.1897667856933,1
"184059at32523",244.024423062953,4.02911672945849e-06
"184119at32523",19.8078539438302,1
"184192at32523",72.7044168847663,0.999999995574311
"184266at32523",160.524449984947,0.322306947749701
"184307at32523",12.7199518221027,1
"184336at32523",20.0472644344628,1
"184337at32523",30.8271438900326,1
"184350at32523",78.5580113358805,0.999999904885479
"18447at32523",7.22195738702497,1
"184549at32523",119.263737261186,0.979965880838569
"184559at32523",97.4258872729405,0.999859562499035
"184664at32523",19.2732196529672,1
"184791at32523",38.6390537016478,1
"184812at32523",28.3189332335112,1
"184832at32523",71.849958631404,0.999999997280838
"184858at32523",188.478092786838,0.0269827658725185
"184874at32523",106.711911071401,0.998325751318987
"184879at32523",748.318887475184,3.41673861685624e-79
"184953at32523",462.285839051456,8.41416178187375e-33
"185160at32523",711.998643421977,6.23263495207048e-73
"185182at32523",10.2536074155215,1
"185285at32523",29.6539650463268,1
"185394at32523",22.3123510245755,1
"185435at32523",55.8121428797868,0.999999999999972
"185471at32523",284.913495289237,5.26778346552056e-10
"185680at32523",1856.70258908199,3.8630255816128e-290
"185747at32523",331.028256130322,3.68569609708928e-15
"185755at32523",149.953889791728,0.554531047861944
"185805at32523",29.4696111404981,1
"185958at32523",20.3841046200047,1
"185964at32523",18.4170829258451,1
"185971at32523",141.017927306589,0.747082603791362
"185973at32523",596.479709659002,1.25197727357845e-53
"185981at32523",101.878539736484,0.999502441358553
"185999at32523",26.5316336979816,1
"186192at32523",62.7354306343099,0.999999999992705
"186204at32523",109.383272667917,0.996933923883539
"186255at32523",53.073513539143,0.999999999999998
"186301at32523",29.7323161285786,1
"186318at32523",17.2728808569119,1
"186362at32523",53.2631567606544,0.999999999999997
"186510at32523",248.506148242323,1.64948479264449e-06
"186629at32523",16.6610613983349,1
"186648at32523",7.05214280039951,1
"186688at32523",47.4074777973702,1
"186718at32523",815.732174782532,5.18071326603952e-91
"186760at32523",22.5982691526648,1
"187173at32523",33.3322430344649,1
"187227at32523",19.2999592508281,1
"187335at32523",17.9034791524104,1
"187353at32523",278.338835369397,2.48212517816437e-09
"187408at32523",27.5693403343226,1
"187568at32523",92.2616667437159,0.999973379789719
"187585at32523",138.281934199561,0.797165917930025
"187615at32523",59.2381666982982,0.999999999999498
"187646at32523",19.3512257039592,1
"187650at32523",12.7386311836896,1
"187736at32523",96.9404112856396,0.999878768062695
"18779at32523",68.4785495260616,0.999999999642592
"187811at32523",24.7905316418643,1
"187814at32523",82.3076151742615,0.999999458158148
"187823at32523",125.078878450107,0.952179288348337
"187973at32523",188.665800976638,0.0264059579383489
"188029at32523",54.6781520347768,0.99999999999999
"188076at32523",20.3355512949943,1
"188112at32523",17.7701538417558,1
"188128at32523",95.2288223860376,0.999928891607883
"188147at32523",326.826264309964,1.16041955200807e-14
"188174at32523",258.8282042429,1.93399177225687e-07
"188183at32523",19.7831543289114,1
"188202at32523",38.2426163479502,1
"188379at32523",116.243723828322,0.988056502745032
"188390at32523",556.241298246625,3.59586933613971e-47
"188549at32523",82.1066150369178,0.999999504378083
"188561at32523",116.08549414381,0.988391041870695
"188643at32523",572.421176750332,9.50730465023924e-50
"188683at32523",66.9335381008796,0.999999999867247
"188688at32523",270.079064505189,1.6431478230104e-08
"188702at32523",12.2196302917665,1
"188778at32523",46.6605101380569,1
"188951at32523",12.196629497113,1
"188969at32523",157.779071702115,0.378876768416666
"188970at32523",203.67036569648,0.00385611664408068
"189075at32523",91.1660478176916,0.99998183374871
"189115at32523",333.105061574911,2.0817929364257e-15
"189139at32523",47.9958368964809,1
"189151at32523",91.2059265887762,0.99998157586017
"189181at32523",31.2931293409724,1
"189184at32523",75.0482257797127,0.999999984033102
"189196at32523",38.2014460998433,1
"189244at32523",1900.1480682893,8.13562350815194e-299
"189246at32523",174.478522012152,0.112684425395378
"189257at32523",129.536659688727,0.915916280900729
"189262at32523",23.7944158959284,1
"189269at32523",22.2597606494608,1
"189285at32523",62.369150392251,0.999999999994424
"189290at32523",134.763611913476,0.85280764869671
"189349at32523",15.4452489603354,1
"189423at32523",59.0003955961143,0.999999999999585
"189424at32523",307.813360161251,1.78097144925385e-12
"189458at32523",216.593226123998,0.000549512962497875
"189464at32523",47.0541092320607,1
"189488at32523",43.8364226283953,1
"189500at32523",284.646672022314,5.61409027846986e-10
"189558at32523",114.747113064224,0.99091979112286
"189742at32523",12.6140999935809,1
"189789at32523",90.3640491917657,0.999986359871861
"189799at32523",45.2110857638755,1
"190007at32523",21.7863475194005,1
"190009at32523",142.183192905183,0.72414780331936
"190036at32523",558.997393297625,1.31402480103097e-47
"190153at32523",75.3519415690957,0.999999981248502
"190361at32523",248.108527472547,1.7871849662063e-06
"190386at32523",178.399285950611,0.0783529588629166
"190391at32523",11.8186923215904,1
"190529at32523",39.8035997946696,1
"190582at32523",75.0824341916348,0.999999983740361
"190696at32523",47.7617999331547,1
"190849at32523",531.043397335384,3.27371780112218e-43
"190874at32523",99.9292468834425,0.999708760744473
"190935at32523",58.3785209489678,0.99999999999975
"190977at32523",15.7316963089396,1
"191037at32523",65.5381034585092,0.999999999947583
"191124at32523",7.46304479815154,1
"191205at32523",504.270469264691,4.3813705566489e-39
"191227at32523",149.68955900304,0.56057842820958
"191359at32523",642.175419732766,3.84629535255844e-61
"191397at32523",17.7859631026008,1
"191407at32523",16.9532555965786,1
"191457at32523",448.872433857006,7.55871322885768e-31
"19148at32523",14.8835439976652,1
"191525at32523",15.7318817752053,1
"191613at32523",105.375647662931,0.998783940586554
"191700at32523",225.312432592872,0.000128422135978836
"191758at32523",26.7524381003137,1
"191790at32523",103.192823080389,0.999296931217762
"191792at32523",95.4196379868885,0.999924445072258
"191805at32523",83.6130693113357,0.999999043575538
"191823at32523",333.768302772875,1.73360230874641e-15
"191941at32523",70.8074206278174,0.999999998520884
"191969at32523",36.959254655315,1
"192125at32523",48.6688529838165,1
"192137at32523",104.41715053817,0.999040176746174
"192192at32523",145.355530149205,0.657709342264525
"192203at32523",57.7938482026873,0.999999999999846
"192208at32523",24.9129817899264,1
"192428at32523",89.1892800018709,0.999991130823148
"192529at32523",55.9577937930868,0.999999999999968
"192537at32523",37.7990127423281,1
"192545at32523",14.1163274633941,1
"192560at32523",8.1731966772664,1
"192580at32523",179.750042159106,0.0686676850733255
"192653at32523",116.122156073109,0.988314234231354
"192769at32523",14.5281963792595,1
"192803at32523",38.7784809631065,1
"192923at32523",45.1214547886625,1
"192944at32523",195.03893567701,0.012220920176123
"193016at32523",28.0536474166606,1
"19303at32523",809.664582898164,6.13592334475288e-90
"193041at32523",41.2906368697785,1
"193064at32523",23.7188969503737,1
"193093at32523",16.4711063304901,1
"193107at32523",57.3263165125152,0.999999999999896
"193243at32523",109.222975956117,0.997039539298957
"193254at32523",128.060213121835,0.929601657328185
"19325at32523",43.7409775151735,1
"193295at32523",18.7370137460874,1
"193297at32523",242.105174280307,5.86354421941748e-06
"193365at32523",59.5351793706222,0.999999999999363
"193457at32523",8.51973307684039,1
"193519at32523",30.085555036775,1
"193528at32523",216.387727720311,0.000567922600180111
"193560at32523",162.282145645771,0.288356420331755
"193572at32523",959.749913390331,5.72749989604146e-117
"193611at32523",29.4836121246942,1
"193623at32523",37.4432138514775,1
"193635at32523",269.140732449113,2.02820170378146e-08
"193659at32523",96.2108561727065,0.999903146981625
"193695at32523",18.6994724228531,1
"193851at32523",23.6584793795252,1
"193873at32523",1051.63401596852,6.25807406010454e-134
"193924at32523",63.1554683252796,0.999999999990105
"193988at32523",21.5389867673701,1
"194006at32523",661.949454641962,1.91274793669375e-64
"194066at32523",303.019820038495,6.07121735806206e-12
"194200at32523",35.1401930223051,1
"194240at32523",267.837251423962,2.71329563831562e-08
"19432at32523",10.8344821515758,1
"194421at32523",217.50167932282,0.000474670303725752
"194439at32523",15.8767547119772,1
"194447at32523",147.374842035934,0.613080072898604
"194455at32523",115.235624433415,0.990056764084705
"194486at32523",53.4405731165681,0.999999999999997
"19449at32523",61.5817652192328,0.999999999996898
"194583at32523",910.45363028914,5.46933130102793e-108
"194637at32523",431.145459047933,2.60369306241122e-28
"194734at32523",13.5757545681836,1
"194878at32523",58.0140913917591,0.999999999999815
"194893at32523",11.7955112649114,1
"194949at32523",17.6983190430719,1
"194996at32523",38.1790173375044,1
"195101at32523",16.0039058899976,1
"195205at32523",151.849740389579,0.511079142900421
"195209at32523",77.7835348486286,0.99999993497481
"195214at32523",568.271760742713,4.38191422264024e-49
"195215at32523",38.9197936672945,1
"195495at32523",222.639205868007,0.000202830531291283
"195522at32523",286.960496999104,3.22536957276273e-10
"195570at32523",128.076549115126,0.929459680981373
"195601at32523",22.9533081986509,1
"195612at32523",133.322672876136,0.872550411795703
"195619at32523",37.6289582551174,1
"19568at32523",8.34393157280017,1
"195714at32523",225.909587718976,0.000115802447698445
"195716at32523",17.3551445517669,1
"195753at32523",55.9140546299097,0.999999999999969
"195778at32523",191.925388637728,0.0179645461891573
"195784at32523",38.2281720306985,1
"195791at32523",201.14410320228,0.00547389712342211
"195804at32523",49.3806467924478,1
"195845at32523",82.7150394823126,0.999999351719416
"19590at32523",49.255021395495,1
"195924at32523",82.1416724386292,0.999999496594084
"195985at32523",13.107997289572,1
"1959at32523",130.026817371181,0.910983112981359
"196001at32523",22.9387842698798,1
"196008at32523",22.5633649469205,1
"196062at32523",26.9210628436191,1
"196101at32523",479.102921029247,2.73938152267502e-35
"196197at32523",26.7001341487883,1
"196360at32523",68.9492539669967,0.999999999520452
"196361at32523",26.8335681165689,1
"196416at32523",44.2554687477203,1
"196473at32523",330.903400505179,3.81411876223354e-15
"196492at32523",59.4213551226455,0.999999999999418
"196530at32523",54.3782430995507,0.999999999999992
"196566at32523",91.2863574614283,0.999981045363115
"196586at32523",24.4602934541367,1
"196596at32523",61.2256410788173,0.99999999999763
"196606at32523",40.9951109448126,1
"196611at32523",89.5022404667547,0.999990040682384
"19671at32523",8.09175862528421,1
"196735at32523",67.1365853101736,0.999999999848449
"196833at32523",672.731490207908,2.93842489091499e-66
"196869at32523",39.932891151272,1
"196873at32523",71.0076183291881,0.999999998335327
"196917at32523",84.2139798456725,0.999998765343462
"196922at32523",32.0882691303353,1
"197098at32523",45.2706245116164,1
"197140at32523",39.8170439285279,1
"197330at32523",60.6324244264728,0.999999999998496
"197458at32523",37.4104020655364,1
"197528at32523",85.5736113391238,0.999997830564314
"197550at32523",45.975945651444,1
"197557at32523",157.139509450065,0.392589371960989
"197589at32523",478.461585387623,3.41396056085229e-35
"197776at32523",57.4526862106784,0.999999999999884
"197855at32523",31.2249683510813,1
"1978at32523",67.8130737549176,0.999999999765574
"198070at32523",93.5410211609182,0.99995896149207
"198077at32523",24.8562590470014,1
"198092at32523",51.7032995904996,1
"198109at32523",62.7074156332966,0.999999999992853
"198129at32523",80.7556149913531,0.999999731008699
"198344at32523",50.3590742593189,1
"198351at32523",56.0179476220694,0.999999999999966
"198372at32523",358.235006850732,1.66966890959281e-18
"198375at32523",36.5054797500482,1
"198687at32523",59.6596966903744,0.999999999999297
"198705at32523",17.1949131799339,1
"198729at32523",149.836059588375,0.557227549746288
"198743at32523",331.8349493579,2.95328283828293e-15
"198774at32523",86.9059873546451,0.999996299764642
"198786at32523",15.7341833812195,1
"198789at32523",64.6732775438467,0.999999999971034
"19880at32523",93.6300378242944,0.999957728948892
"198830at32523",670.999027961225,5.75553343457927e-66
"198959at32523",12.4354105027765,1
"199010at32523",347.533852997061,3.64323290114942e-17
"199020at32523",138.845049657278,0.787319155815989
"199092at32523",40.1028071757607,1
"199274at32523",68.8281094126955,0.999999999555244
"199331at32523",44.5477999487382,1
"199337at32523",26.3615408446413,1
"199379at32523",66.2000738860513,0.999999999918201
"199398at32523",65.6501568998737,0.999999999943451
"199399at32523",99.7840105484785,0.999720465518545
"199406at32523",189.81174265108,0.0231110523799832
"199466at32523",293.015927072197,7.39695578142611e-11
"199537at32523",493.31429708702,2.0161886077131e-37
"199658at32523",26.1973998527104,1
"199679at32523",216.260372276407,0.000579622092550766
"199737at32523",57.249198582219,0.999999999999902
"199780at32523",25.8723244814696,1
"199785at32523",29.9575687390902,1
"199906at32523",35.5490375397743,1
"200014at32523",15.0661975113095,1
"200019at32523",30.8806022950689,1
"200031at32523",755.830152685858,1.69419053523298e-80
"200054at32523",103.285962699659,0.99927982222681
"200061at32523",216.199388773634,0.000585304454688667
"200165at32523",134.353647786594,0.858607714370122
"200324at32523",36.5464131093895,1
"200364at32523",68.5900469202427,0.999999999616694
"200398at32523",42.9398553742376,1
"200408at32523",135.913031193628,0.835774799279276
"200486at32523",76.6581585563758,0.999999963080171
"200492at32523",17.7091184091347,1
"20050at32523",187.191630596439,0.0312368196741887
"200625at32523",243.441699392207,4.51738329447446e-06
"200661at32523",97.2991084730857,0.999864829260073
"200664at32523",60.9077135304948,0.999999999998141
"200680at32523",17.7438143451792,1
"200682at32523",75.4598251823517,0.999999980152473
"200695at32523",337.860969900183,5.56785847442394e-16
"200702at32523",218.16717799378,0.000426070860279526
"200727at32523",250.600986050387,1.07794897561623e-06
"200735at32523",23.1262376817986,1
"200738at32523",22.3009093436684,1
"200749at32523",23.789268899414,1
"200828at32523",81.8900104634977,0.999999550010479
"200853at32523",24.7455725527645,1
"200921at32523",55.4142767511921,0.99999999999998
"200927at32523",43.2233037337649,1
"200942at32523",66.9939320903175,0.999999999861903
"200948at32523",65.4586342793347,0.999999999950336
"201024at32523",38.4492962354589,1
"201028at32523",32.1148018528833,1
"201072at32523",43.8238506005003,1
"201210at32523",403.137124483863,2.04790725286289e-24
"201268at32523",359.571917228508,1.13064250982489e-18
"201317at32523",29.418138204047,1
"20131at32523",536.80482011199,4.13014272454635e-44
"201416at32523",136.228595720025,0.830901290931482
"201510at32523",108.564127377715,0.997441014996967
"201530at32523",50.9825533557556,1
"201577at32523",17.6204169697152,1
"201650at32523",333.554708623963,1.83891660406385e-15
"201677at32523",22.2574707242605,1
"201802at32523",94.0671596079892,0.999951165554999
"201942at32523",118.031537359086,0.983685512579752
"201959at32523",25.51734830357,1
"20196at32523",8.80720503692879,1
"20202at32523",80.792489655662,0.999999726408282
"202171at32523",181.675762602624,0.0565570751955272
"20220at32523",104.015413563173,0.999132397267237
"202228at32523",76.8923893463217,0.999999958408855
"202229at32523",15.8871730135667,1
"202262at32523",87.395751130311,0.999995517468553
"202299at32523",62.2073926766885,0.999999999995052
"202485at32523",16.8383981063433,1
"202759at32523",26.7948431694201,1
"202849at32523",1223.11304002966,3.18529398662022e-166
"202878at32523",32.8720952091925,1
"202915at32523",28.3088157211197,1
"203062at32523",99.0631320704851,0.999772491004454
"203144at32523",87.5306964500444,0.999995276186384
"203181at32523",57.3847506305403,0.99999999999989
"203220at32523",85.6325483814852,0.999997777868719
"203233at32523",1039.07815381257,1.34880342110403e-131
"203243at32523",277.002293530229,3.385022953536e-09
"203251at32523",62.602280487218,0.999999999993382
"203378at32523",274.199558592962,6.45255801874832e-09
"203399at32523",131.432956236187,0.895719552295837
"203438at32523",61.6694851176722,0.999999999996687
"203491at32523",51.6338122885057,1
"203499at32523",152.976895870722,0.485321298981653
"203507at32523",18.437028806336,1
"203570at32523",64.2825674073572,0.999999999977941
"203582at32523",16.5862896337063,1
"203588at32523",82.1520946454085,0.999999494257833
"203595at32523",80.3597869341635,0.999999775998834
"203700at32523",179.266635443386,0.0720164098016805
"203712at32523",728.737329281024,8.3022083382377e-76
"203749at32523",51.2808314532069,1
"203753at32523",1175.26903852211,3.85892738122211e-157
"203756at32523",37.7279731683939,1
"203763at32523",130.370877432138,0.907401669934018
"203774at32523",28.0753986396635,1
"203791at32523",103.515169044926,0.999236119964421
"203892at32523",40.6101094975438,1
"204007at32523",35.3896673246921,1
"204089at32523",20.3913069662349,1
"204099at32523",52.8911916233062,0.999999999999998
"20411at32523",12.7188677568809,1
"204134at32523",32.9652833566866,1
"204137at32523",150.864417174529,0.533666038836173
"204147at32523",154.761409548773,0.444963893801329
"204152at32523",265.493770927626,4.55889487332072e-08
"204153at32523",102.898303647414,0.999348661053362
"204156at32523",25.1262427681061,1
"204259at32523",84.8625818524288,0.999998380527918
"204325at32523",318.032496305722,1.22981579341483e-13
"204379at32523",75.9471849955849,0.999999974395338
"20444at32523",132.85131110529,0.878618081345103
"204498at32523",21.8041983476707,1
"204533at32523",276.369606089975,3.91822606907028e-09
"204538at32523",51.3684076607204,1
"204547at32523",76.3517193853167,0.999999968442395
"204806at32523",15.4077659223116,1
